prod_id,order_quantity,time
6392,7,2021/09/22 7:24
3777,62,2021/09/22 7:57
9761,142,2021/09/22 8:14
2329,160,2021/09/22 8:18
9197,167,2021/09/22 9:10
8983,180,2021/09/22 9:12
3564,72,2021/09/22 10:18
6236,53,2021/09/22 12:09
8960,61,2021/09/22 13:51
3625,200,2021/09/22 15:48
2945,76,2021/09/22 17:05
9561,120,2021/09/22 18:36
9115,8,2021/09/22 19:59
3447,43,2021/09/22 20:28
1519,133,2021/09/22 21:41
1068,30,2021/09/22 22:13
3242,94,2021/09/22 23:48
6118,123,2021/09/23 0:30
2232,158,2021/09/23 0:58
6692,66,2021/09/23 1:57
3886,128,2021/09/23 2:22
7783,44,2021/09/23 3:38
9094,169,2021/09/23 4:26
5956,68,2021/09/23 4:56
2615,116,2021/09/23 6:00
3386,12,2021/09/23 6:28
3550,51,2021/09/23 7:03
2298,98,2021/09/23 7:50
6997,196,2021/09/23 9:42
3592,77,2021/09/23 9:42
3523,200,2021/09/23 10:03
8789,133,2021/09/23 12:02
8871,184,2021/09/23 13:40
9152,49,2021/09/23 14:04
6952,99,2021/09/23 14:37
3584,36,2021/09/23 15:52
6710,2,2021/09/23 17:05
3923,19,2021/09/23 18:54
6924,199,2021/09/23 20:52
1071,148,2021/09/23 21:44
9690,93,2021/02/09 6:25
7318,60,2021/02/09 7:23
6703,124,2021/02/09 8:04
5329,51,2021/02/09 9:21
6870,39,2021/02/09 9:54
4410,158,2021/02/09 11:18
9592,171,2021/02/09 11:25
2287,33,2021/02/09 13:11
4456,185,2021/02/09 14:41
7766,31,2021/02/09 15:28
9456,61,2021/02/09 16:13
7452,8,2021/02/09 16:22
2797,106,2021/02/09 17:37
5715,190,2021/06/08 16:22
4902,120,2021/06/08 17:11
7754,145,2021/06/08 18:31
3480,120,2021/06/08 20:03
3731,197,2021/06/08 21:25
1897,94,2021/06/08 23:05
4960,3,2021/06/09 0:28
1974,167,2021/06/09 1:57
5000,72,2021/06/09 3:25
1471,142,2021/06/09 5:03
4985,99,2021/06/09 6:59
4790,134,2021/06/09 8:07
5270,65,2021/06/09 8:48
6049,10,2021/06/09 9:45
5329,146,2021/06/09 10:54
3191,45,2021/06/09 12:34
5325,53,2021/06/09 12:52
5252,75,2021/06/09 13:22
6769,72,2021/06/09 13:42
9085,63,2021/06/09 15:16
9161,9,2021/06/09 16:34
1103,83,2021/06/09 17:20
5165,147,2021/06/09 18:31
5106,87,2021/06/09 20:14
8053,176,2021/06/09 22:01
9662,26,2021/06/09 22:36
5598,118,2021/06/09 22:47
4385,80,2021/06/09 23:16
9657,189,2021/06/09 23:56
4819,175,2021/06/10 1:23
7208,180,2021/06/10 1:49
4370,177,2021/06/10 3:04
3188,77,2021/06/10 4:58
4753,78,2021/06/10 6:02
4568,18,2021/06/10 7:33
8012,2,2021/06/10 8:56
9980,122,2021/06/10 10:48
3493,65,2021/06/10 11:30
3085,49,2021/06/10 12:14
4463,105,2021/11/14 6:20
8916,18,2021/11/14 6:46
4658,7,2021/11/14 7:52
8257,182,2021/11/14 8:39
8545,71,2021/11/14 9:33
8430,193,2021/11/14 10:13
5855,31,2021/11/14 11:15
6267,73,2021/11/14 13:11
2005,12,2021/11/14 13:22
3410,156,2021/11/14 15:20
1953,79,2021/11/14 15:37
7467,80,2021/11/14 16:45
8765,193,2021/11/14 18:18
8462,156,2021/11/14 20:07
1998,31,2021/11/14 21:25
2955,42,2021/11/14 23:24
3781,30,2021/11/14 23:35
8093,97,2021/11/15 1:32
8259,34,2021/11/15 3:23
8967,29,2021/11/15 4:59
5042,153,2021/11/15 6:54
6153,63,2021/11/15 7:32
8934,59,2021/11/15 8:12
2652,29,2021/11/15 9:25
4129,55,2021/11/15 10:21
5919,59,2021/11/15 11:23
8987,116,2021/11/15 12:54
6439,109,2021/11/15 13:11
1892,44,2021/11/15 13:59
4997,152,2021/11/15 15:13
1425,183,2021/11/15 17:12
3687,67,2021/11/15 19:04
4313,76,2021/11/15 20:31
1909,117,2021/11/15 21:31
9787,115,2021/11/15 22:07
8626,200,2021/11/15 22:59
2339,198,2021/11/15 23:47
3550,116,2021/11/15 23:54
1267,91,2021/11/16 0:31
1053,41,2021/11/16 1:02
9755,17,2021/11/16 2:39
5598,182,2021/11/16 2:41
9261,165,2021/11/16 4:13
6883,133,2021/11/16 5:30
9062,112,2021/11/16 6:49
7643,15,2021/11/16 7:04
5399,182,2021/11/16 8:00
3777,160,2021/11/16 9:06
2689,165,2021/11/16 10:46
5503,64,2021/11/16 11:49
9499,6,2021/11/16 12:55
9815,45,2021/11/16 13:09
2361,88,2021/11/16 13:33
2024,186,2021/11/16 13:55
9625,90,2021/11/16 14:50
5408,50,2021/11/16 14:57
2397,43,2021/11/16 14:57
3809,131,2021/11/16 16:24
6613,178,2021/11/16 18:15
1345,71,2021/11/16 18:39
1396,171,2021/11/16 18:56
9788,95,2021/11/16 19:27
3523,47,2021/11/16 20:19
8163,9,2021/11/16 20:22
4787,25,2021/11/16 20:49
7891,105,2021/11/16 21:22
8376,197,2021/11/16 22:26
6067,38,2021/11/16 23:55
6011,19,2021/11/17 1:40
4084,165,2021/11/17 3:02
1921,89,2021/11/17 3:16
9230,49,2021/11/17 4:33
5135,120,2021/11/17 5:07
9081,14,2021/11/17 6:02
6741,189,2021/11/17 7:14
5442,48,2021/11/17 8:13
7847,33,2021/11/17 9:43
1388,125,2021/11/17 10:07
5177,171,2021/11/17 10:42
8813,36,2021/07/25 0:49
2614,104,2021/07/25 1:07
3758,43,2021/07/25 1:18
6982,96,2021/07/25 2:32
5876,7,2021/07/25 3:22
7153,56,2021/07/25 4:05
9906,98,2021/07/25 4:52
5168,130,2021/07/25 5:53
4987,51,2021/07/25 7:15
6888,108,2021/07/25 9:10
5033,79,2021/07/25 10:21
2256,43,2021/07/25 11:21
9237,46,2021/07/25 12:51
5776,109,2021/07/25 13:49
9248,81,2021/07/25 14:31
8866,113,2021/07/25 16:24
8111,142,2021/07/25 17:28
6513,24,2021/07/25 17:47
1942,145,2021/07/25 19:32
7142,88,2021/07/25 20:58
2062,164,2021/07/25 22:19
2576,188,2021/07/26 0:11
5652,2,2021/07/26 1:13
6157,81,2021/07/26 1:57
9897,165,2021/07/26 2:41
8442,191,2021/07/26 3:15
5672,86,2021/07/26 3:15
4362,97,2021/07/26 4:55
6869,179,2021/07/26 5:16
8506,148,2021/07/26 5:21
7637,110,2021/07/26 6:29
3818,149,2021/07/26 7:50
2895,11,2021/07/26 9:02
5882,177,2021/07/26 10:50
4262,78,2021/07/26 11:27
4961,137,2021/07/26 13:01
6742,192,2021/07/26 14:41
6130,38,2021/07/26 16:04
8052,27,2021/07/26 17:37
2768,41,2021/07/26 19:16
5080,74,2021/07/26 19:24
9857,185,2021/07/26 19:28
3229,113,2021/07/26 21:14
4641,20,2021/07/26 22:03
1311,186,2021/07/26 23:41
5548,199,2021/07/27 0:09
6092,36,2021/07/27 2:03
9323,188,2021/07/27 2:26
1117,115,2021/07/27 4:24
8748,97,2021/07/27 4:26
4672,67,2021/07/27 6:21
5803,158,2021/07/27 7:26
5203,29,2021/07/27 8:26
4245,195,2021/07/27 9:17
7174,52,2021/07/27 9:25
8241,142,2021/07/27 9:54
6956,181,2021/07/27 10:45
1265,109,2021/07/27 12:11
8635,132,2021/07/27 14:03
2881,152,2021/07/27 16:00
7214,200,2021/07/27 16:26
9896,24,2021/07/27 18:01
7262,98,2021/07/27 19:33
7177,25,2021/07/27 21:19
9189,125,2021/07/27 22:42
6305,51,2021/07/28 0:04
4352,108,2021/07/28 1:03
4046,167,2021/07/28 1:20
3761,38,2021/07/28 2:13
1251,169,2021/07/28 3:18
1793,77,2021/07/28 4:37
2066,27,2021/07/28 6:24
8312,169,2021/07/28 6:38
9936,46,2021/03/29 12:32
2366,74,2021/03/29 13:29
9018,61,2021/03/29 15:08
7974,130,2021/03/29 16:16
2153,140,2021/03/29 16:37
8805,184,2021/03/29 18:36
3492,173,2021/03/29 19:56
3137,79,2021/03/29 21:23
8353,199,2021/03/29 22:42
7486,118,2021/03/30 0:11
5479,120,2021/03/30 1:35
2792,28,2021/03/30 3:06
9248,85,2021/03/30 4:29
9790,177,2021/03/30 4:48
7435,57,2021/03/30 4:57
6894,67,2021/03/30 5:51
8170,70,2021/03/30 6:27
8634,135,2021/03/30 7:06
1146,155,2021/03/30 7:30
7411,2,2021/03/30 8:29
8042,196,2021/03/30 9:34
7121,76,2021/03/30 11:12
2139,195,2021/03/30 12:44
3715,43,2021/03/30 14:41
7672,40,2021/03/30 15:33
8512,138,2021/03/30 16:26
9246,108,2021/03/30 17:21
9836,21,2021/03/30 19:05
3268,83,2021/03/30 20:55
2126,177,2021/03/30 21:03
1207,49,2021/03/30 21:18
2720,145,2021/03/30 21:24
4713,98,2021/03/30 23:04
8970,84,2021/03/31 0:09
3876,126,2021/03/31 0:24
2905,170,2021/03/31 1:10
3086,167,2021/03/31 1:51
2052,33,2021/03/31 2:20
6242,107,2021/03/31 3:23
1070,112,2021/03/31 3:24
4554,3,2021/03/31 4:35
5225,49,2021/03/31 6:06
1857,141,2021/03/31 7:41
9014,13,2021/03/31 9:17
8854,31,2021/03/31 10:47
1769,115,2021/03/31 11:38
5998,184,2021/03/31 11:45
8010,149,2021/03/31 13:03
5689,160,2021/03/31 15:00
9922,24,2021/03/31 15:22
3146,61,2021/03/31 15:49
6160,119,2021/03/31 17:47
3884,69,2021/03/31 17:56
6610,48,2021/03/31 19:47
6143,178,2021/03/31 20:11
9936,110,2021/03/31 22:04
7859,151,2021/03/31 22:12
2780,87,2021/03/31 23:22
2356,114,2021/04/01 0:36
5043,35,2021/04/01 1:02
8378,171,2021/04/01 2:20
8576,130,2021/04/01 2:51
9539,129,2021/04/01 3:43
2053,154,2021/04/01 3:52
3980,144,2021/04/01 4:44
5622,110,2021/04/01 5:14
7983,14,2021/04/01 5:26
7467,64,2021/04/01 7:19
7405,75,2021/04/01 8:31
3910,22,2021/04/01 9:30
2552,9,2021/04/01 11:15
4658,200,2021/04/01 11:20
3946,22,2021/04/01 12:29
3680,197,2021/04/01 14:18
8741,113,2021/04/01 15:44
3900,196,2021/04/01 15:55
5505,179,2021/04/01 17:14
3121,51,2021/04/01 17:23
3543,4,2021/04/01 18:59
4463,93,2021/04/01 19:00
7278,165,2021/10/28 14:20
4738,109,2021/10/28 14:37
3395,114,2021/10/28 16:20
4232,101,2021/10/28 18:13
9925,200,2021/10/28 19:37
5466,9,2021/10/28 21:01
9671,72,2021/10/28 22:32
6448,66,2021/10/28 23:02
2878,109,2021/10/28 23:47
6841,109,2021/10/29 0:56
7370,66,2021/10/29 1:37
4415,176,2021/10/29 2:00
4644,10,2021/10/29 2:59
3388,16,2021/10/29 3:06
8274,116,2021/10/29 4:42
3958,159,2021/10/29 6:02
5658,29,2021/10/29 7:53
3697,170,2021/10/29 9:14
1680,74,2021/10/29 11:09
3983,70,2021/10/29 13:01
7046,19,2021/10/29 13:53
9897,31,2021/10/29 14:02
2554,163,2021/10/29 14:03
2698,121,2021/10/29 15:33
4497,10,2021/10/29 16:03
6960,60,2021/10/29 17:48
8760,113,2021/10/29 17:56
6943,197,2021/10/29 19:15
9623,179,2021/10/29 19:39
9770,123,2021/10/29 20:39
5313,54,2021/10/29 21:21
5150,27,2021/10/29 22:08
4353,70,2021/10/29 23:55
4129,150,2021/10/30 0:25
5659,47,2021/10/30 1:56
7463,113,2021/10/30 2:03
2578,108,2021/10/30 2:19
7956,175,2021/10/30 2:27
7099,130,2021/10/30 3:24
4062,42,2021/10/30 3:27
3885,91,2021/10/30 3:30
9233,135,2021/10/30 5:17
9614,92,2021/10/30 6:51
8719,51,2021/10/30 8:16
5251,34,2021/10/30 10:14
2246,83,2021/10/30 11:43
6455,105,2021/10/30 13:06
1337,183,2021/10/30 14:29
3576,60,2021/10/30 15:37
2216,68,2021/10/30 17:37
1490,101,2021/10/30 19:33
5206,77,2021/10/30 20:58
9744,17,2021/10/30 21:24
3262,95,2021/10/30 22:56
4898,91,2021/10/30 23:05
4365,69,2021/10/30 23:53
3988,78,2021/10/31 1:21
6823,121,2021/10/31 2:31
8718,70,2021/10/31 3:07
9897,43,2021/10/31 4:26
3689,184,2021/10/31 5:45
4731,152,2021/10/31 5:52
6955,99,2021/10/31 6:35
1908,171,2021/10/31 7:23
7456,114,2021/10/31 9:15
1261,108,2021/10/31 11:13
9431,151,2021/10/31 12:31
9317,54,2021/10/31 12:58
6691,29,2021/10/31 14:28
2098,173,2021/10/31 15:39
8422,119,2021/10/31 16:29
7806,198,2021/10/31 17:08
2638,177,2021/10/31 17:18
3925,8,2021/06/04 3:14
4802,165,2021/06/04 5:14
7893,111,2021/06/04 6:58
9270,122,2021/06/04 7:19
1181,116,2021/06/04 9:09
8275,189,2021/06/04 10:18
7904,80,2021/06/04 11:13
4601,192,2021/06/04 12:57
8525,100,2021/06/04 14:29
5288,10,2021/06/04 15:59
9871,136,2021/06/04 16:54
9166,170,2021/06/04 18:52
4574,180,2021/06/04 19:03
4748,34,2021/06/04 19:42
5424,35,2021/06/04 20:02
7373,182,2021/06/04 21:43
5035,89,2021/06/04 23:13
3884,21,2021/06/05 0:04
3512,120,2021/06/05 1:21
8376,192,2021/06/05 2:41
4133,56,2021/06/05 2:43
2883,44,2021/06/05 3:44
8258,65,2021/06/05 4:09
2394,10,2021/06/05 5:36
5568,92,2021/06/05 6:17
8803,44,2021/06/05 7:16
8058,135,2021/06/05 8:07
5245,166,2021/06/05 9:19
9052,40,2021/06/05 9:46
6169,15,2021/06/05 10:40
2831,171,2021/06/05 11:41
4213,175,2021/06/05 13:16
2909,136,2021/06/05 13:20
4942,151,2021/06/05 15:12
8157,77,2021/06/05 16:17
7988,73,2021/06/05 17:20
9203,70,2021/06/05 17:39
5174,20,2021/06/05 19:02
9782,25,2021/06/05 20:15
9951,146,2021/06/05 20:20
7149,15,2021/06/05 21:26
1165,51,2021/06/05 22:44
1882,135,2021/06/05 23:31
4809,66,2021/06/05 23:36
8217,88,2021/06/06 0:49
3311,80,2021/06/06 1:31
8738,90,2021/06/06 3:15
9886,53,2021/06/06 4:15
3481,60,2021/06/06 6:10
6208,142,2021/06/06 7:54
1001,113,2021/06/06 8:01
8459,39,2021/06/06 9:04
1806,87,2021/06/06 9:54
9075,8,2021/06/06 10:21
3250,59,2021/06/06 11:45
3148,145,2021/06/06 13:04
3007,13,2021/06/06 14:49
6098,175,2021/06/06 16:00
5130,162,2021/06/06 17:55
4165,1,2021/06/06 18:53
1099,75,2021/06/06 18:54
3923,194,2021/06/06 19:04
9680,185,2021/06/06 21:03
5488,127,2021/06/06 21:27
9699,42,2021/06/06 21:33
7787,121,2021/06/06 21:46
4850,48,2021/06/06 22:18
8765,80,2021/05/27 2:03
6075,75,2021/05/27 3:56
6037,49,2021/05/27 4:07
4354,92,2021/05/27 5:20
3773,42,2021/05/27 6:08
7194,173,2021/05/27 7:58
2409,183,2021/05/27 9:40
9127,139,2021/05/27 10:38
7510,141,2021/05/27 11:55
3422,37,2021/05/27 13:07
9933,49,2021/05/27 14:09
5945,104,2021/05/27 14:55
7506,159,2021/05/27 15:45
4371,134,2021/05/27 15:54
5144,148,2021/05/27 16:05
5303,2,2021/05/27 17:57
4256,124,2021/05/27 18:21
8088,84,2021/05/27 19:40
7376,11,2021/05/27 20:11
5374,167,2021/05/27 20:40
6529,39,2021/05/27 22:09
9518,198,2021/05/27 23:57
2317,75,2021/05/28 1:26
5157,86,2021/05/28 2:31
1787,193,2021/05/28 3:07
5173,11,2021/05/28 4:34
7237,126,2021/05/28 5:59
8587,65,2021/05/28 7:51
1168,49,2021/05/25 3:21
6535,13,2021/05/25 4:12
7870,39,2021/05/25 5:23
7445,188,2021/05/25 6:43
8870,125,2021/05/25 7:09
6141,55,2021/05/25 8:36
3235,54,2021/05/25 10:01
3754,101,2021/05/25 10:09
3472,22,2021/05/25 11:46
3172,129,2021/05/25 12:31
3112,93,2021/05/25 12:54
2330,179,2021/05/25 13:35
2560,117,2021/05/25 15:25
6326,1,2021/05/25 17:14
8953,142,2021/05/25 18:20
6813,127,2021/05/25 19:38
6216,142,2021/05/25 21:22
3828,28,2021/05/25 21:40
2792,25,2021/05/25 22:40
7002,15,2021/05/26 0:08
8321,121,2021/05/26 0:12
5857,111,2021/05/26 2:01
5378,84,2021/05/26 2:13
4616,6,2021/05/26 2:44
7817,57,2021/05/26 4:25
6515,162,2021/05/26 5:25
9917,60,2021/05/26 5:29
1571,52,2021/05/26 5:33
9356,54,2021/05/26 7:14
2724,79,2021/05/26 8:20
7390,67,2021/05/26 9:02
8256,119,2021/05/26 10:36
9565,82,2021/05/26 10:56
5998,142,2021/05/26 12:06
9439,164,2021/05/26 13:39
8961,177,2021/05/26 14:48
4241,138,2021/05/26 15:50
2276,121,2021/05/26 17:36
2012,169,2021/05/26 17:57
3005,125,2021/05/26 18:28
4254,34,2021/05/26 18:50
7494,56,2021/05/26 20:44
5645,164,2021/05/26 22:35
3086,92,2021/05/26 23:32
2926,56,2021/05/27 0:34
8701,52,2021/05/27 1:31
7273,27,2021/05/27 2:47
9757,11,2021/05/27 4:11
1208,181,2021/05/27 4:52
9092,142,2021/05/27 6:28
1764,10,2021/05/27 6:50
6833,147,2021/05/27 7:24
8804,126,2021/05/27 7:53
3974,127,2021/05/27 7:54
9064,75,2021/05/27 8:34
5524,26,2021/05/27 8:58
9585,190,2021/05/27 10:15
1987,71,2021/05/27 11:00
2723,65,2021/05/27 11:28
9910,127,2021/05/27 13:19
6906,90,2021/05/27 14:59
6147,141,2021/05/27 15:26
7933,176,2021/05/27 17:11
8386,51,2021/05/27 17:32
7731,123,2021/05/27 18:13
7962,65,2021/05/27 18:36
6761,130,2021/05/27 18:42
3560,105,2021/05/27 19:04
8784,113,2021/05/27 19:45
7741,174,2021/05/27 21:10
9583,179,2021/05/27 22:07
8015,22,2021/05/27 22:15
4840,160,2021/05/27 23:24
1338,109,2021/05/28 0:10
7675,190,2021/05/28 1:05
7409,8,2021/01/01 21:57
3469,81,2021/01/01 22:50
9572,51,2021/01/01 23:45
9908,50,2021/01/02 1:12
9650,82,2021/01/02 3:02
8791,82,2021/01/02 4:34
5400,62,2021/01/02 6:30
6040,63,2021/01/02 8:01
5687,39,2021/01/02 8:12
8398,194,2021/01/02 9:39
8661,44,2021/01/02 10:38
4749,89,2021/01/02 11:03
2389,108,2021/01/02 11:58
2149,140,2021/01/02 13:34
9133,81,2021/01/02 13:40
2610,53,2021/01/02 14:53
4217,103,2021/01/02 16:13
5500,101,2021/01/02 17:26
5335,97,2021/01/02 19:22
6320,150,2021/01/02 19:52
9483,128,2021/01/02 20:08
3950,164,2021/01/02 20:14
4429,193,2021/01/02 20:32
2230,117,2021/01/02 21:56
2676,37,2021/01/02 23:49
3126,122,2021/01/03 1:45
8146,141,2021/01/03 3:16
8052,184,2021/01/03 5:01
5675,111,2021/01/03 5:43
4724,119,2021/01/03 6:21
9139,75,2021/01/03 6:50
2416,70,2021/01/03 8:45
7814,194,2021/01/03 10:17
9528,180,2021/01/03 11:23
2105,110,2021/01/03 12:34
9614,144,2021/01/03 12:50
9059,149,2021/01/03 13:50
1905,185,2021/01/03 14:46
5479,104,2021/01/03 15:02
3367,138,2021/01/03 16:50
7691,99,2021/01/03 17:16
5501,67,2021/01/03 18:28
5102,142,2021/01/03 19:51
5660,158,2021/10/19 23:34
2121,93,2021/10/20 0:40
9491,180,2021/10/20 2:21
6623,163,2021/10/20 2:39
3706,134,2021/10/20 4:00
8474,93,2021/10/20 5:45
2649,176,2021/10/20 6:19
5933,26,2021/10/20 7:07
8825,128,2021/10/20 8:14
1541,157,2021/10/20 9:10
5928,154,2021/10/20 9:27
7090,179,2021/10/20 10:50
3929,76,2021/10/20 12:32
1564,93,2021/10/20 12:34
1850,7,2021/10/20 13:29
6146,144,2021/10/20 14:26
6647,126,2021/10/20 14:54
8717,111,2021/10/20 16:31
9445,98,2021/10/20 16:59
7731,180,2021/10/20 17:45
8458,89,2021/10/20 19:40
3083,120,2021/10/20 21:26
4907,108,2021/10/20 22:46
9673,185,2021/10/21 0:35
9404,200,2021/10/21 2:11
8319,68,2021/10/21 3:10
5575,170,2021/10/21 5:05
6776,107,2021/10/21 6:29
1835,98,2021/10/21 8:14
7992,126,2021/10/21 9:36
1498,64,2021/10/21 10:41
1853,117,2021/10/21 11:22
1338,8,2021/10/21 11:57
1629,141,2021/10/21 12:11
4911,195,2021/10/21 13:19
2965,82,2021/10/21 13:33
5599,56,2021/10/21 14:00
8053,51,2021/10/21 15:20
9652,29,2021/10/21 15:39
3639,190,2021/10/21 15:46
6287,63,2021/10/21 15:53
3768,168,2021/10/21 16:34
5296,10,2021/10/21 18:08
7065,24,2021/10/21 19:53
5457,138,2021/10/21 20:20
5267,40,2021/10/21 21:12
8038,58,2021/10/21 23:07
4332,4,2021/10/22 0:01
6842,177,2021/10/22 0:39
2631,55,2021/10/22 0:44
3047,139,2021/10/22 1:35
8519,108,2021/10/22 2:02
3346,121,2021/10/22 3:31
1467,60,2021/10/22 5:11
9499,33,2021/10/22 5:44
1015,152,2021/10/22 7:17
9071,127,2021/10/22 7:46
7662,113,2021/10/22 7:50
5601,156,2021/10/22 9:11
1216,23,2021/10/22 9:29
4635,140,2021/10/22 10:28
7176,7,2021/10/22 10:53
5166,79,2021/10/22 11:51
8456,119,2021/10/22 13:05
6664,186,2021/10/22 14:07
1864,90,2021/10/22 15:43
5188,39,2021/10/22 16:58
1440,42,2021/10/22 18:41
7488,98,2021/10/22 18:51
2061,120,2021/10/22 19:02
1198,172,2021/10/22 19:48
1533,113,2021/10/22 21:33
1490,184,2021/10/22 21:46
4614,128,2021/10/22 23:05
8050,38,2021/10/23 0:52
4815,20,2021/10/23 2:44
4112,9,2021/10/23 4:37
3365,24,2021/10/23 4:54
9278,72,2021/10/23 6:07
3879,12,2021/10/23 8:04
9886,122,2021/10/23 9:44
3144,191,2021/10/23 10:02
5763,51,2021/10/23 10:49
5109,53,2021/10/23 11:05
8160,139,2021/10/23 11:06
4575,112,2021/10/23 11:44
7473,143,2021/10/23 13:26
2160,15,2021/10/23 14:40
7386,17,2021/10/23 16:11
7386,198,2021/12/07 20:46
5425,57,2021/12/07 21:38
5089,36,2021/12/07 22:41
7536,18,2021/12/07 23:14
8934,21,2021/12/07 23:22
4158,87,2021/12/08 1:12
3554,157,2021/12/08 1:24
8739,17,2021/12/08 1:59
7607,70,2021/12/08 3:14
2680,56,2021/12/08 4:43
5905,2,2021/12/08 5:01
2338,29,2021/12/08 6:25
6664,106,2021/12/08 7:55
3902,48,2021/12/08 9:51
5387,48,2021/12/08 11:23
4889,170,2021/12/08 12:55
7743,9,2021/12/08 13:15
9417,34,2021/12/08 14:37
6507,57,2021/12/08 14:50
9869,122,2021/12/08 14:51
2018,1,2021/12/08 15:27
3657,63,2021/12/08 16:44
3007,139,2021/12/08 17:54
4497,132,2021/12/08 19:51
1153,164,2021/12/08 20:55
4520,172,2021/12/08 21:15
8524,64,2021/12/08 21:50
5009,187,2021/12/08 23:49
5592,92,2021/12/09 1:05
5197,160,2021/12/09 2:42
1408,53,2021/12/09 3:45
2544,194,2021/12/09 5:27
8162,116,2021/12/09 7:25
1965,123,2021/12/09 9:10
2762,163,2021/12/09 11:06
8243,56,2021/12/09 11:08
4472,103,2021/12/09 11:44
2253,183,2021/12/09 12:46
5994,190,2021/12/09 14:14
3834,189,2021/12/09 15:37
1602,98,2021/12/09 15:49
6841,19,2021/12/09 16:01
4525,188,2021/12/09 17:30
9958,130,2021/12/09 19:00
8288,124,2021/12/09 19:37
8058,108,2021/12/09 19:42
4891,79,2021/12/09 21:22
3419,165,2021/12/09 22:28
1921,107,2021/12/09 23:30
8958,186,2021/12/10 1:22
5562,5,2021/12/10 3:19
7769,88,2021/12/10 3:30
8026,73,2021/12/10 4:53
7643,113,2021/12/10 6:49
4045,182,2021/12/10 6:50
9027,71,2021/12/10 7:16
5219,52,2021/12/10 7:22
3562,200,2021/12/10 7:39
7417,17,2021/12/10 7:45
4452,124,2021/12/10 9:02
8328,198,2021/12/10 10:30
4332,130,2021/12/10 12:01
2743,134,2021/12/10 12:37
4723,67,2021/12/10 13:36
9702,168,2021/12/10 13:57
3827,25,2021/12/10 14:00
8932,82,2021/12/10 14:38
7145,198,2021/12/10 16:35
5550,117,2021/12/10 17:36
9022,175,2021/12/10 18:51
6604,90,2021/12/10 19:03
6800,30,2021/12/10 20:04
6775,133,2021/12/10 21:24
4541,120,2021/12/10 21:29
4916,23,2021/12/10 22:04
5958,87,2021/12/10 23:06
1718,60,2021/12/10 23:32
9586,74,2021/12/11 1:01
3140,44,2021/12/11 2:22
7206,159,2021/12/11 2:54
8352,1,2021/12/11 3:47
7754,45,2021/12/11 5:42
5466,43,2021/12/11 7:26
2692,100,2021/12/11 7:28
4307,17,2021/12/11 7:31
1221,52,2021/12/11 8:30
3303,29,2021/12/11 9:47
4468,166,2021/12/11 10:10
9201,131,2021/12/11 11:52
1356,26,2021/12/11 12:46
7609,129,2021/12/11 13:56
4323,103,2021/12/11 15:48
4078,133,2021/12/09 15:10
9315,122,2021/12/09 15:25
8426,125,2021/12/09 16:06
9195,120,2021/12/09 16:14
9591,90,2021/12/09 16:33
1644,172,2021/12/09 18:11
8609,123,2021/12/09 18:27
8179,162,2021/12/09 19:40
5229,156,2021/12/09 20:30
6591,89,2021/12/09 21:28
9852,173,2021/12/09 23:08
3803,28,2021/12/09 23:12
6220,19,2021/12/09 23:25
1306,154,2021/12/09 23:47
3449,40,2021/12/10 1:02
3687,158,2021/12/10 1:20
6224,178,2021/12/10 1:27
3302,69,2021/12/10 2:04
1611,78,2021/12/10 2:48
8117,19,2021/12/10 2:54
2785,68,2021/12/10 3:27
5387,85,2021/12/10 3:36
8147,95,2021/12/10 3:50
3475,85,2021/12/10 3:53
9561,31,2021/12/10 5:00
4440,178,2021/12/10 6:53
8474,23,2021/12/10 6:53
8293,51,2021/12/10 7:42
9858,53,2021/12/10 8:16
2932,104,2021/12/10 8:25
5726,89,2021/12/10 9:14
2621,107,2021/12/10 9:16
8397,14,2021/12/10 9:31
3958,140,2021/12/10 10:04
3044,58,2021/12/10 11:41
4264,200,2021/12/10 12:59
1233,106,2021/12/10 14:09
2358,179,2021/12/10 14:10
8133,148,2021/12/10 14:39
5284,130,2021/12/10 15:04
9194,158,2021/12/10 16:00
5565,100,2021/12/10 17:34
9121,9,2021/12/10 17:39
9133,40,2021/12/10 19:24
6542,86,2021/12/10 19:47
7914,165,2021/12/10 21:36
8305,120,2021/12/10 22:53
9733,98,2021/12/11 0:19
1210,130,2021/12/11 0:54
1552,168,2021/12/11 2:35
4673,102,2021/12/11 3:34
4467,77,2021/12/11 4:11
7387,198,2021/12/11 5:21
5135,107,2021/12/11 6:31
9440,117,2021/12/11 7:08
6556,165,2021/12/11 7:29
1385,134,2021/12/11 8:35
8458,153,2021/12/11 9:22
2857,101,2021/12/11 9:42
7973,104,2021/12/11 11:17
3294,65,2021/12/11 13:02
8775,104,2021/12/11 14:49
3468,26,2021/12/11 15:28
2272,108,2021/12/11 16:27
5259,145,2021/12/11 17:52
